,id,proto,srcip,dstip,srcport,dstport,payload_size,shannon,bien,tbien,flow
2829,0pi2GHwBASTB4nx9QhRB,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6169020928104053,0.452605297460277,0.9821925119592504,127.0.0.1:1151 -> 127.0.0.1:8088
2831,1pi2GHwBASTB4nx9QhRB,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5768810887628777,0.9297189783398592,0.979562026725128,127.0.0.1:1151 -> 127.0.0.1:8088
2833,Spi2GHwBASTB4nx9SRbR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5785868753046838,0.9400827293953268,0.9846192007948495,127.0.0.1:1151 -> 127.0.0.1:8088
2835,Tpi2GHwBASTB4nx9SRbR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6117354585161435,0.9499860391064038,0.986395575046214,127.0.0.1:1151 -> 127.0.0.1:8088
2837,Upi2GHwBASTB4nx9SRbR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5675648113325228,0.941381142533973,0.9843568452777428,127.0.0.1:1151 -> 127.0.0.1:8088
2839,gpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5945140705658477,0.2449124329709481,0.9794437888279736,127.0.0.1:1151 -> 127.0.0.1:8088
2841,hpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6022263844161352,0.4756065920051593,0.9847090372525644,127.0.0.1:1151 -> 127.0.0.1:8088
2843,ipi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6065271251828103,0.9424492315029324,0.9871250147834488,127.0.0.1:1151 -> 127.0.0.1:8088
2845,jpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6229995938268013,0.4571518386947129,0.9832480128793504,127.0.0.1:1151 -> 127.0.0.1:8088
2847,kpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.57106735812405,0.4592554585589014,0.983891325435802,127.0.0.1:1151 -> 127.0.0.1:8088
2849,lpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6221521251828103,0.1174994902499572,0.976265385624107,127.0.0.1:1151 -> 127.0.0.1:8088
2851,mpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6140286473735297,0.9534646945009554,0.9895795061517284,127.0.0.1:1151 -> 127.0.0.1:8088
2853,npi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6181787204033039,0.2358894333547398,0.9769587919299424,127.0.0.1:1151 -> 127.0.0.1:8088
2855,opi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6036792503656206,0.4756012912641947,0.9831196322401948,127.0.0.1:1151 -> 127.0.0.1:8088
2857,ppi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.599026032885772,0.4601854788072805,0.9830621489525307,127.0.0.1:1151 -> 127.0.0.1:8088
2860,8pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5759246514210574,0.2437698296115941,0.9819707043434016,127.0.0.1:1151 -> 127.0.0.1:8088
2862,9pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5711346277828074,0.9444232100716334,0.9865429561356877,127.0.0.1:1151 -> 127.0.0.1:8088
2864,Bpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6099207032765083,0.9507567886382492,0.987078331213581,127.0.0.1:1151 -> 127.0.0.1:8088
2866,-pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6100296719743374,0.1181340949709463,0.974961774197278,127.0.0.1:1151 -> 127.0.0.1:8088
2868,gpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6084512790139561,0.9507397072881536,0.9853309201918004,127.0.0.1:1151 -> 127.0.0.1:8088
2872,Wpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6262003752508455,0.9529086510936772,0.9839418926453216,127.0.0.1:1151 -> 127.0.0.1:8088
2874,Ypi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5944719416330949,0.9506118104397028,0.9891702797164296,127.0.0.1:1151 -> 127.0.0.1:8088
2876,Zpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5942957032765083,0.9442213909314588,0.9819981995832016,127.0.0.1:1151 -> 127.0.0.1:8088
2878,kpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6216139975360735,0.4509676077708351,0.97831602773613,127.0.0.1:1151 -> 127.0.0.1:8088
2880,lpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5714548180338859,0.9445057744667184,0.986401412326956,127.0.0.1:1151 -> 127.0.0.1:8088
2882,mpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6203208116301081,0.1169701023915874,0.9716007955930682,127.0.0.1:1151 -> 127.0.0.1:8088
2884,npi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5996130053076707,0.4598731512876153,0.980968655105322,127.0.0.1:1151 -> 127.0.0.1:8088
2886,ppi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5988332362161184,0.9507563240699912,0.9885867495239852,127.0.0.1:1151 -> 127.0.0.1:8088
2888,qpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6122811617926519,0.2351408368891159,0.9703227290853346,127.0.0.1:1151 -> 127.0.0.1:8088
2890,rpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5924388191041201,0.9425824432016924,0.9723446120645208,127.0.0.1:1151 -> 127.0.0.1:8088
2893,spi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6014698894800589,0.2438475547717201,0.9802174798464796,127.0.0.1:1151 -> 127.0.0.1:8088
2894,dpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5939755130254297,0.4730090861285232,0.9829493332061088,127.0.0.1:1151 -> 127.0.0.1:8088
2897,tpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5845754076232506,0.4584852950660399,0.9835091603954872,127.0.0.1:1151 -> 127.0.0.1:8088
2898,epi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5796271406183284,0.4570820929512242,0.982751548041952,127.0.0.1:1151 -> 127.0.0.1:8088
2900,fpi2GHwBASTB4nx9TBfh,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5950521982125846,0.1134778840916762,0.9679847591749812,127.0.0.1:1151 -> 127.0.0.1:8088
2902,qpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.625721941633095,0.9515163793324634,0.9869487884486884,127.0.0.1:1151 -> 127.0.0.1:8088
2904,rpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5965400473587323,0.9513704678486544,0.9855931476992852,127.0.0.1:1151 -> 127.0.0.1:8088
2906,spi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5838861823459317,0.4615209183038576,0.98039461941618,127.0.0.1:1151 -> 127.0.0.1:8088
2908,tpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5764519298139701,0.1136092465513882,0.9709793886578412,127.0.0.1:1151 -> 127.0.0.1:8088
2910,upi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6227395274983901,0.926015697121882,0.9849327943339536,127.0.0.1:1151 -> 127.0.0.1:8088
2912,vpi2GHwBASTB4nx9TRdP,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5966305911729659,0.9265885633124504,0.9814152794711514,127.0.0.1:1151 -> 127.0.0.1:8088
2914,wpi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6105682295147553,0.9520583689870804,0.9821789223476628,127.0.0.1:1151 -> 127.0.0.1:8088
2916,xpi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5958996668565756,0.4593058334486875,0.9845716924498388,127.0.0.1:1151 -> 127.0.0.1:8088
2918,ypi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5788469416330951,0.9489772509222686,0.9868684613973148,127.0.0.1:1151 -> 127.0.0.1:8088
2920,zpi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6288554533983818,0.2353703688249755,0.9760966410077128,127.0.0.1:1151 -> 127.0.0.1:8088
2922,0pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6035030120090339,0.9334902963906312,0.9874388075744004,127.0.0.1:1151 -> 127.0.0.1:8088
2924,1pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5953795341997533,0.4576553837377562,0.9809495998412298,127.0.0.1:1151 -> 127.0.0.1:8088
2926,2pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5758156827232283,0.4770155384933237,0.9835237629308832,127.0.0.1:1151 -> 127.0.0.1:8088
2928,3pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6070055588005611,0.9334233350625478,0.9860284796948496,127.0.0.1:1151 -> 127.0.0.1:8088
2930,4pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5915567971571477,0.2435556807728498,0.9793642970658636,127.0.0.1:1151 -> 127.0.0.1:8088
2932,5pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6027536628090479,0.9510952397696192,0.987760310215948,127.0.0.1:1151 -> 127.0.0.1:8088
2934,_pi2GHwBASTB4nx9ThfZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6338037204033039,0.915641304975158,0.977809908016264,127.0.0.1:1151 -> 127.0.0.1:8088
2935,6pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6392721200650484,0.9486490802775844,0.9860353646459658,127.0.0.1:1151 -> 127.0.0.1:8088
2938,7pi2GHwBASTB4nx9Thd0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.597429215041795,0.9453081610898244,0.983818465671271,127.0.0.1:1151 -> 127.0.0.1:8088
2939,Api2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6197154143246136,0.1209399285371249,0.9750321642950694,127.0.0.1:1151 -> 127.0.0.1:8088
2941,Cpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.571714884362297,0.4596518278957313,0.9835748897599852,127.0.0.1:1151 -> 127.0.0.1:8088
2943,Dpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5907514574459095,0.9302113567746788,0.984802097952884,127.0.0.1:1151 -> 127.0.0.1:8088
2945,Epi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5283003022210714,0.9264182263908594,0.985144745308434,127.0.0.1:1151 -> 127.0.0.1:8088
2947,Fpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5974543557677998,0.4556596324457437,0.9828416490744004,127.0.0.1:1151 -> 127.0.0.1:8088
2949,Gpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5881380783374449,0.2368501310532171,0.9796869839625104,127.0.0.1:1151 -> 127.0.0.1:8088
2951,Hpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5887671796920966,0.9515252923392232,0.9874056568601974,127.0.0.1:1151 -> 127.0.0.1:8088
2953,Ipi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6043504806530248,0.9500286256204172,0.9859723626146912,127.0.0.1:1151 -> 127.0.0.1:8088
2955,Jpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.584333766178435,0.4588056095940087,0.9806229973864296,127.0.0.1:1151 -> 127.0.0.1:8088
2957,Kpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5639111669104138,0.030047920980345,0.9649803348275184,127.0.0.1:1151 -> 127.0.0.1:8088
2959,Lpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5961108884098247,0.4601096412438301,0.9829347801701284,127.0.0.1:1151 -> 127.0.0.1:8088
2961,Mpi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.563373039263677,0.9453054540233432,0.9856535809610328,127.0.0.1:1151 -> 127.0.0.1:8088
2963,Npi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5930863453423673,0.9506194771795046,0.9898453917845056,127.0.0.1:1151 -> 127.0.0.1:8088
2965,Opi2GHwBASTB4nx9ThjZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5811149897644762,0.9334117963173892,0.9834719711161026,127.0.0.1:1151 -> 127.0.0.1:8088
2967,Ppi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5939338139863582,0.9507449277711418,0.9899106528791324,127.0.0.1:1151 -> 127.0.0.1:8088
2969,Qpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6066365237743206,0.9266877086076222,0.986524695306084,127.0.0.1:1151 -> 127.0.0.1:8088
2971,Rpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5785196056459263,0.9428402504962862,0.9775328425020716,127.0.0.1:1151 -> 127.0.0.1:8088
2973,Spi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6138595547530333,0.4603215476357422,0.982668201775338,127.0.0.1:1151 -> 127.0.0.1:8088
2975,Tpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5990933025445295,0.0602928919837779,0.9690437776485488,127.0.0.1:1151 -> 127.0.0.1:8088
2978,Upi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5982345547530332,0.9506104517158964,0.989725912961144,127.0.0.1:1151 -> 127.0.0.1:8088
2979,fpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6122555911729659,0.2368326790561308,0.9793860592031932,127.0.0.1:1151 -> 127.0.0.1:8088
2982,Vpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6083423103161268,0.0605305741783179,0.9690644456883908,127.0.0.1:1151 -> 127.0.0.1:8088
2983,hpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5880291096396157,0.9405795696819236,0.9875383796568182,127.0.0.1:1151 -> 127.0.0.1:8088
2985,Xpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5784106369480971,0.9261266314397626,0.9840874121696256,127.0.0.1:1151 -> 127.0.0.1:8088
2986,ipi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5918518466822212,0.2345286612841603,0.97574861054051,127.0.0.1:1151 -> 127.0.0.1:8088
2988,jpi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5942647037321233,0.2335113273546071,0.9744435618874008,127.0.0.1:1151 -> 127.0.0.1:8088
2990,api2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6167330001899088,0.1135627005307831,0.9739685177605676,127.0.0.1:1151 -> 127.0.0.1:8088
2992,bpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6203373699431749,0.9172980924945228,0.9783835993758496,127.0.0.1:1151 -> 127.0.0.1:8088
2994,opi2GHwBASTB4nx9UBhN,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5783689379090255,0.9513400538404492,0.9875099884745168,127.0.0.1:1151 -> 127.0.0.1:8088
2996,cpi2GHwBASTB4nx9UBgZ,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5694468362309157,0.0602015250674747,0.9697328763745876,127.0.0.1:1151 -> 127.0.0.1:8088
2999,-pi2GHwBASTB4nx9Uhgj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.602166260493468,0.9534632092533656,0.9899927766930364,127.0.0.1:1151 -> 127.0.0.1:8088
3001,_pi2GHwBASTB4nx9Uhgj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5985547450041117,0.4540529102053847,0.9822489787724568,127.0.0.1:1151 -> 127.0.0.1:8088
3003,Api2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6068544611699791,0.9257882667991332,0.9844645457684024,127.0.0.1:1151 -> 127.0.0.1:8088
3005,Bpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.618638729137459,0.1195579883537332,0.972127810366606,127.0.0.1:1151 -> 127.0.0.1:8088
3007,Cpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5855919688877381,0.4597479030487208,0.978478266599472,127.0.0.1:1151 -> 127.0.0.1:8088
3009,Dpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6172711278366456,0.4770922451849981,0.982434508521824,127.0.0.1:1151 -> 127.0.0.1:8088
3011,Epi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5866085301522256,0.9482337115934832,0.986837492851149,127.0.0.1:1151 -> 127.0.0.1:8088
3013,Fpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5754282228133922,0.2345294082210469,0.9804392858897883,127.0.0.1:1151 -> 127.0.0.1:8088
3015,Gpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5995111823459319,0.2452491255170456,0.9783187377826024,127.0.0.1:1151 -> 127.0.0.1:8088
3017,Hpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5829714440431834,0.4553559029161194,0.9798854915356232,127.0.0.1:1151 -> 127.0.0.1:8088
3019,Ipi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6089112877481111,0.9489800739259104,0.9864032915239526,127.0.0.1:1151 -> 127.0.0.1:8088
3021,Jpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6159949301374282,0.4596463807099781,0.9843086716274312,127.0.0.1:1151 -> 127.0.0.1:8088
3022,upi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.580443759477072,0.4565328315142757,0.9808137895147272,127.0.0.1:1151 -> 127.0.0.1:8088
3024,vpi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5951194678713422,0.476863653572574,0.983362795803991,127.0.0.1:1151 -> 127.0.0.1:8088
3026,wpi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6092987476579469,0.9489638836000917,0.9871669206639754,127.0.0.1:1151 -> 127.0.0.1:8088
3028,Kpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5784599116169401,0.9507152397420168,0.9886476886747108,127.0.0.1:1151 -> 127.0.0.1:8088
3030,Lpi2GHwBASTB4nx9Uhkj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5951611669104138,0.4600643845965737,0.9823387228080948,127.0.0.1:1151 -> 127.0.0.1:8088
3031,xpi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5907514574459094,0.4617951898258878,0.9825379660796012,127.0.0.1:1151 -> 127.0.0.1:8088
3033,ypi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5614488854325312,0.9497839656884616,0.985786090159742,127.0.0.1:1151 -> 127.0.0.1:8088
3035,zpi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6158855315459179,0.9513268757405644,0.9880373172522768,127.0.0.1:1151 -> 127.0.0.1:8088
3037,0pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6052997722587548,0.2333564911959861,0.9733266425882752,127.0.0.1:1151 -> 127.0.0.1:8088
3039,1pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5984946210814445,0.9507646509899588,0.9871088222445764,127.0.0.1:1151 -> 127.0.0.1:8088
3041,2pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5520672049139477,0.9206256430294468,0.9834102072790736,127.0.0.1:1151 -> 127.0.0.1:8088
3043,3pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5536038988352574,0.9352893533997017,0.9835693907316156,127.0.0.1:1151 -> 127.0.0.1:8088
3045,4pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5927173103161268,0.4592163542520949,0.9829082065622556,127.0.0.1:1151 -> 127.0.0.1:8088
3047,5pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6031828217579553,0.4553661453715369,0.9804571965539752,127.0.0.1:1151 -> 127.0.0.1:8088
3049,6pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6034428880863666,0.458270885360642,0.982869960323495,127.0.0.1:1151 -> 127.0.0.1:8088
3051,7pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6207064049694153,0.9488635154167646,0.9886951647614534,127.0.0.1:1151 -> 127.0.0.1:8088
3053,8pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5399263268218791,0.9447639462545816,0.988046938665062,127.0.0.1:1151 -> 127.0.0.1:8088
3055,9pi2GHwBASTB4nx9Uhgd,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6024447517054747,0.2331892201011827,0.9706842876863184,127.0.0.1:1151 -> 127.0.0.1:8088
3057,Opi2GHwBASTB4nx9Uxni,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.619236980706863,0.9353764248640108,0.986359706199426,127.0.0.1:1151 -> 127.0.0.1:8088
3059,Ppi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5965578925895092,0.9531061187021352,0.9869649191630336,127.0.0.1:1151 -> 127.0.0.1:8088
3061,Qpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5919006914573832,0.24508827110206,0.9804372836570392,127.0.0.1:1151 -> 127.0.0.1:8088
3063,Rpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6006295665721583,0.9433823308561832,0.9837697175330652,127.0.0.1:1151 -> 127.0.0.1:8088
3065,Spi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5928262790139561,0.9534487622427532,0.9866978860682052,127.0.0.1:1151 -> 127.0.0.1:8088
3067,Tpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6100789466431805,0.944221324023974,0.9854851978771202,127.0.0.1:1151 -> 127.0.0.1:8088
3069,Upi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6087113453423671,0.945704658204073,0.9846242559222396,127.0.0.1:1151 -> 127.0.0.1:8088
3071,Vpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5728404143246136,0.451352415169747,0.978511892929096,127.0.0.1:1151 -> 127.0.0.1:8088
3073,Wpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6060562671948311,0.4573726862433335,0.9828696797273656,127.0.0.1:1151 -> 127.0.0.1:8088
3075,Xpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6146761736117768,0.9444886432895035,0.9844492185515132,127.0.0.1:1151 -> 127.0.0.1:8088
3077,Ypi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6099207032765083,0.455264416508753,0.977607590564713,127.0.0.1:1151 -> 127.0.0.1:8088
3079,Zpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5864322917956387,0.4613990818318473,0.981371276284502,127.0.0.1:1151 -> 127.0.0.1:8088
3081,api2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6174222254672277,0.1183589770714115,0.9763302797613064,127.0.0.1:1151 -> 127.0.0.1:8088
3083,bpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6002605315459179,0.9332686739250016,0.9872405217811386,127.0.0.1:1151 -> 127.0.0.1:8088
3085,cpi2GHwBASTB4nx9Uxnj,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.601604428797574,0.4540607830774927,0.9754743613165952,127.0.0.1:1151 -> 127.0.0.1:8088
3087,dpi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5800562995672359,0.9506819836129192,0.9872819545390504,127.0.0.1:1151 -> 127.0.0.1:8088
3089,epi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6075858153800505,0.4730024408237416,0.9852519951437504,127.0.0.1:1151 -> 127.0.0.1:8088
3091,fpi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5777214116707784,0.2448192487110459,0.980294215689358,127.0.0.1:1151 -> 127.0.0.1:8088
3093,gpi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6004187749125901,0.9373807767563328,0.9853880525442028,127.0.0.1:1151 -> 127.0.0.1:8088
3095,hpi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.584533708584179,0.4767865789798909,0.9820877111320404,127.0.0.1:1151 -> 127.0.0.1:8088
3097,ipi2GHwBASTB4nx9VRkx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5969579271601346,0.0604675339514106,0.9723207017407686,127.0.0.1:1151 -> 127.0.0.1:8088
